date,CEFIS Food Index,Turkstat Food Index,ITO Food Index
2022-06-02,287.18261973436483,245.50313690555163,241.75132544646706
2022-06-03,289.3475768538772,245.50313690555163,241.75132544646706
2022-06-04,289.6699728393538,245.50313690555163,241.75132544646706
2022-06-05,290.6588834807564,245.50313690555163,241.75132544646706
2022-06-06,286.8173344117874,245.50313690555163,241.75132544646706
2022-06-07,289.2565254802525,245.50313690555163,241.75132544646706
2022-06-08,289.97709832784153,245.50313690555163,241.75132544646706
2022-06-09,288.74092947396156,245.50313690555163,241.75132544646706
2022-06-10,289.94638090335474,245.50313690555163,241.75132544646706
2022-06-11,292.9444369486959,245.50313690555163,241.75132544646706
2022-06-12,290.89990704800954,245.50313690555163,241.75132544646706
2022-06-13,290.4118448885728,245.50313690555163,241.75132544646706
2022-06-14,291.35940384303,245.50313690555163,241.75132544646706
2022-06-15,294.30620590591843,245.50313690555163,241.75132544646706
2022-06-16,296.60201268603913,245.50313690555163,241.75132544646706
2022-06-17,300.49607422043516,245.50313690555163,241.75132544646706
2022-06-18,296.7933927776711,245.50313690555163,241.75132544646706
2022-06-19,297.7740927564963,245.50313690555163,241.75132544646706
2022-06-20,298.18136907332917,245.50313690555163,241.75132544646706
2022-06-21,300.4332358329996,245.50313690555163,241.75132544646706
2022-06-22,299.8570618029148,245.50313690555163,241.75132544646706
2022-06-23,299.253750050104,245.50313690555163,241.75132544646706
2022-06-24,299.769532043739,245.50313690555163,241.75132544646706
2022-06-25,302.84450518904913,245.50313690555163,241.75132544646706
2022-06-26,304.2018331806203,245.50313690555163,241.75132544646706
2022-06-27,302.47962616388236,245.50313690555163,241.75132544646706
2022-06-28,300.68389604011776,245.50313690555163,241.75132544646706
2022-06-29,301.9314490499531,245.50313690555163,241.75132544646706
2022-06-30,300.65774452420595,245.50313690555163,241.75132544646706
2022-07-01,303.75636410189617,253.2402054625751,253.42791446625301
2022-07-02,306.02776800227286,253.2402054625751,253.42791446625301
2022-07-03,307.951001170098,253.2402054625751,253.42791446625301
2022-07-04,305.5606269535079,253.2402054625751,253.42791446625301
2022-07-05,307.9806433770679,253.2402054625751,253.42791446625301
2022-07-06,310.26667988794463,253.2402054625751,253.42791446625301
2022-07-07,314.36009054147695,253.2402054625751,253.42791446625301
2022-07-08,311.3440070491153,253.2402054625751,253.42791446625301
2022-07-09,314.798939052098,253.2402054625751,253.42791446625301
2022-07-10,317.45412599185335,253.2402054625751,253.42791446625301
2022-07-11,318.25835620399283,253.2402054625751,253.42791446625301
2022-07-12,319.53774040952067,253.2402054625751,253.42791446625301
2022-07-13,314.6691723036992,253.2402054625751,253.42791446625301
2022-07-14,315.70133507422986,253.2402054625751,253.42791446625301
2022-07-15,319.0201623675235,253.2402054625751,253.42791446625301
2022-07-16,318.56574550342395,253.2402054625751,253.42791446625301
2022-07-17,323.2841767782976,253.2402054625751,253.42791446625301
2022-07-18,320.54858912735386,253.2402054625751,253.42791446625301
2022-07-19,323.70171265804873,253.2402054625751,253.42791446625301
2022-07-20,323.13626274612704,253.2402054625751,253.42791446625301
2022-07-21,326.6840045668071,253.2402054625751,253.42791446625301
2022-07-22,329.70953519930976,253.2402054625751,253.42791446625301
2022-07-23,325.6100841628165,253.2402054625751,253.42791446625301
2022-07-24,325.8102218156292,253.2402054625751,253.42791446625301
2022-07-25,322.98825939092717,253.2402054625751,253.42791446625301
2022-07-26,323.2880408377889,253.2402054625751,253.42791446625301
2022-07-27,324.289962752308,253.2402054625751,253.42791446625301
2022-07-28,326.488950148917,253.2402054625751,253.42791446625301
2022-07-29,325.8309459464428,253.2402054625751,253.42791446625301
2022-07-30,324.18846767870593,253.2402054625751,253.42791446625301
2022-07-31,323.5731819393888,253.2402054625751,253.42791446625301
2022-08-01,323.47550405143363,255.4028696525711,260.2704681538488
2022-08-02,321.4700776606129,255.4028696525711,260.2704681538488
2022-08-03,324.5690318733022,255.4028696525711,260.2704681538488
2022-08-04,319.09821378243254,255.4028696525711,260.2704681538488
2022-08-05,323.7639723102559,255.4028696525711,260.2704681538488
2022-08-06,319.7563891802135,255.4028696525711,260.2704681538488
2022-08-07,323.08000108471765,255.4028696525711,260.2704681538488
2022-08-08,320.5235351048627,255.4028696525711,260.2704681538488
2022-08-09,323.333088589569,255.4028696525711,260.2704681538488
2022-08-10,323.1320121476322,255.4028696525711,260.2704681538488
2022-08-11,322.78366353494266,255.4028696525711,260.2704681538488
2022-08-12,322.3172441563432,255.4028696525711,260.2704681538488
2022-08-13,322.1389003076246,255.4028696525711,260.2704681538488
2022-08-14,325.58261614428676,255.4028696525711,260.2704681538488
2022-08-15,331.51731016907615,255.4028696525711,260.2704681538488
2022-08-16,329.5947718380868,255.4028696525711,260.2704681538488
2022-08-17,327.84267095159663,255.4028696525711,260.2704681538488
2022-08-18,323.52044486015126,255.4028696525711,260.2704681538488
2022-08-19,323.0165612415134,255.4028696525711,260.2704681538488
2022-08-20,321.01429149705365,255.4028696525711,260.2704681538488
2022-08-21,322.49859730947657,255.4028696525711,260.2704681538488
2022-08-22,322.36124526209477,255.4028696525711,260.2704681538488
2022-08-23,326.5955546708356,255.4028696525711,260.2704681538488
2022-08-24,327.30860593783893,255.4028696525711,260.2704681538488
2022-08-25,332.9343113154415,255.4028696525711,260.2704681538488
2022-08-26,328.2873431195844,255.4028696525711,260.2704681538488
2022-08-27,324.4051844230765,255.4028696525711,260.2704681538488
2022-08-28,325.5205481932926,255.4028696525711,260.2704681538488
2022-08-29,325.98914980165887,255.4028696525711,260.2704681538488
2022-08-30,326.9891478351689,255.4028696525711,260.2704681538488
2022-08-31,327.458034205334,255.4028696525711,260.2704681538488
2022-09-01,328.142484044871,260.4389772361114,269.7443132274168
2022-09-02,326.6445545483284,260.4389772361114,269.7443132274168
2022-09-03,326.6238452893711,260.4389772361114,269.7443132274168
2022-09-04,324.44236163797706,260.4389772361114,269.7443132274168
2022-09-05,327.28605825150174,260.4389772361114,269.7443132274168
2022-09-06,330.3070910855683,260.4389772361114,269.7443132274168
2022-09-07,331.0669290997856,260.4389772361114,269.7443132274168
2022-09-08,333.86404585446485,260.4389772361114,269.7443132274168
2022-09-09,331.3987019866359,260.4389772361114,269.7443132274168
2022-09-10,330.86713593439333,260.4389772361114,269.7443132274168
2022-09-11,330.181648850987,260.4389772361114,269.7443132274168
2022-09-12,329.16655276988615,260.4389772361114,269.7443132274168
2022-09-13,334.128897365125,260.4389772361114,269.7443132274168
2022-09-14,335.79252278782803,260.4389772361114,269.7443132274168
2022-09-15,336.64546804045074,260.4389772361114,269.7443132274168
2022-09-16,336.69275151217647,260.4389772361114,269.7443132274168
2022-09-17,336.4160905920921,260.4389772361114,269.7443132274168
2022-09-18,336.43616414101405,260.4389772361114,269.7443132274168
2022-09-19,343.28099753056193,260.4389772361114,269.7443132274168
2022-09-20,343.9431132066334,260.4389772361114,269.7443132274168
2022-09-21,337.43499095944156,260.4389772361114,269.7443132274168
2022-09-22,340.1869685955182,260.4389772361114,269.7443132274168
2022-09-23,339.8983463104646,260.4389772361114,269.7443132274168
2022-09-24,340.5632750441783,260.4389772361114,269.7443132274168
2022-09-25,342.3854752466539,260.4389772361114,269.7443132274168
2022-09-26,340.79585282388985,260.4389772361114,269.7443132274168
2022-09-27,341.88045574115097,260.4389772361114,269.7443132274168
2022-09-28,345.0260572733556,260.4389772361114,269.7443132274168
2022-09-29,348.1827620259346,260.4389772361114,269.7443132274168
2022-09-30,351.69405767271263,260.4389772361114,269.7443132274168
2022-10-01,351.69747072989725,273.6954832350878,284.68814813978065
2022-10-02,353.5273896940505,273.6954832350878,284.68814813978065
2022-10-03,360.78627639455647,273.6954832350878,284.68814813978065
2022-10-04,357.51501937446017,273.6954832350878,284.68814813978065
2022-10-05,355.9909626085298,273.6954832350878,284.68814813978065
2022-10-06,356.3972110350275,273.6954832350878,284.68814813978065
2022-10-07,356.05846005248037,273.6954832350878,284.68814813978065
2022-10-08,356.68499709324044,273.6954832350878,284.68814813978065
2022-10-09,358.01271830487036,273.6954832350878,284.68814813978065
2022-10-10,358.4040037849715,273.6954832350878,284.68814813978065
2022-10-11,361.18948568342716,273.6954832350878,284.68814813978065
2022-10-12,358.81536709679926,273.6954832350878,284.68814813978065
2022-10-13,359.9189860712128,273.6954832350878,284.68814813978065
2022-10-14,361.8153500921997,273.6954832350878,284.68814813978065
2022-10-15,363.88389122566946,273.6954832350878,284.68814813978065
2022-10-16,366.6926875851463,273.6954832350878,284.68814813978065
2022-10-17,367.38904324196244,273.6954832350878,284.68814813978065
2022-10-18,375.84637584432693,273.6954832350878,284.68814813978065
2022-10-19,370.53874907649964,273.6954832350878,284.68814813978065
2022-10-20,360.8806543859027,273.6954832350878,284.68814813978065
2022-10-21,357.633073280072,273.6954832350878,284.68814813978065
2022-10-22,359.1387616441156,273.6954832350878,284.68814813978065
2022-10-23,356.0913246844476,273.6954832350878,284.68814813978065
2022-10-24,356.67197023693905,273.6954832350878,284.68814813978065
2022-10-25,359.5295039390179,273.6954832350878,284.68814813978065
2022-10-26,359.80005812256053,273.6954832350878,284.68814813978065
2022-10-27,358.1763694011479,273.6954832350878,284.68814813978065
2022-10-28,360.23477891087697,273.6954832350878,284.68814813978065
2022-10-29,361.41962448518836,273.6954832350878,284.68814813978065
2022-10-30,362.79789145235884,273.6954832350878,284.68814813978065
2022-10-31,362.0222792908982,273.6954832350878,284.68814813978065
2022-11-01,366.06430126532365,289.4255008624121,297.55605246351365
2022-11-02,368.7351483070762,289.4255008624121,297.55605246351365
2022-11-03,364.2981467112379,289.4255008624121,297.55605246351365
2022-11-04,368.3252599904297,289.4255008624121,297.55605246351365
2022-11-05,369.1785101012691,289.4255008624121,297.55605246351365
2022-11-06,372.5718568353982,289.4255008624121,297.55605246351365
2022-11-07,369.01716678361186,289.4255008624121,297.55605246351365
2022-11-08,374.08645061332123,289.4255008624121,297.55605246351365
2022-11-09,375.62864581272305,289.4255008624121,297.55605246351365
2022-11-10,374.61157062286463,289.4255008624121,297.55605246351365
2022-11-11,374.0757341206397,289.4255008624121,297.55605246351365
2022-11-12,373.09172107538626,289.4255008624121,297.55605246351365
2022-11-13,374.15040647575574,289.4255008624121,297.55605246351365
2022-11-14,375.15453319291345,289.4255008624121,297.55605246351365
2022-11-15,378.792662617206,289.4255008624121,297.55605246351365
2022-11-16,378.16519752372676,289.4255008624121,297.55605246351365
2022-11-17,375.9405400207238,289.4255008624121,297.55605246351365
2022-11-18,379.29515174849917,289.4255008624121,297.55605246351365
2022-11-19,375.48632628641525,289.4255008624121,297.55605246351365
2022-11-20,375.163310834915,289.4255008624121,297.55605246351365
2022-11-21,373.354905879493,289.4255008624121,297.55605246351365
2022-11-22,377.50666125510736,289.4255008624121,297.55605246351365
2022-11-23,376.0019794832964,289.4255008624121,297.55605246351365
2022-11-24,378.10137449074676,289.4255008624121,297.55605246351365
2022-11-25,377.57528434654506,289.4255008624121,297.55605246351365
2022-11-26,370.3877401221726,289.4255008624121,297.55605246351365
2022-11-27,370.2201024709838,289.4255008624121,297.55605246351365
2022-11-28,370.6464967844338,289.4255008624121,297.55605246351365
2022-11-29,368.76024173635017,289.4255008624121,297.55605246351365
2022-11-30,371.1836685417774,289.4255008624121,297.55605246351365
2022-12-01,379.44767658401895,294.79520081881765,306.66126766799516
2022-12-02,379.2003303670048,294.79520081881765,306.66126766799516
2022-12-03,380.9994324441353,294.79520081881765,306.66126766799516
2022-12-04,379.0079606965518,294.79520081881765,306.66126766799516
2022-12-05,380.75512810614265,294.79520081881765,306.66126766799516
2022-12-06,377.0714707293327,294.79520081881765,306.66126766799516
2022-12-07,381.147252798869,294.79520081881765,306.66126766799516
2022-12-08,381.532364369162,294.79520081881765,306.66126766799516
2022-12-09,381.8478036112023,294.79520081881765,306.66126766799516
2022-12-10,380.5125361720037,294.79520081881765,306.66126766799516
2022-12-11,380.30361232675443,294.79520081881765,306.66126766799516
2022-12-12,385.81545442807925,294.79520081881765,306.66126766799516
2022-12-13,383.01527089531675,294.79520081881765,306.66126766799516
2022-12-14,385.56050932361205,294.79520081881765,306.66126766799516
2022-12-15,390.9706634001437,294.79520081881765,306.66126766799516
2022-12-16,396.96467221425826,294.79520081881765,306.66126766799516
2022-12-17,387.89397733406116,294.79520081881765,306.66126766799516
2022-12-18,390.6328897460699,294.79520081881765,306.66126766799516
2022-12-19,386.6089286766255,294.79520081881765,306.66126766799516
2022-12-20,395.76263821415176,294.79520081881765,306.66126766799516
2022-12-21,390.88483785139795,294.79520081881765,306.66126766799516
2022-12-22,384.890192274419,294.79520081881765,306.66126766799516
2022-12-23,390.65829883882674,294.79520081881765,306.66126766799516
2022-12-24,390.2799913796836,294.79520081881765,306.66126766799516
2022-12-25,389.3017595087225,294.79520081881765,306.66126766799516
2022-12-26,381.9104607245597,294.79520081881765,306.66126766799516
2022-12-27,380.15996984210545,294.79520081881765,306.66126766799516
2022-12-28,381.78865355195694,294.79520081881765,306.66126766799516
2022-12-29,378.92000921237263,294.79520081881765,306.66126766799516
2022-12-30,376.5498738823931,294.79520081881765,306.66126766799516
2022-12-31,376.8568085802937,294.79520081881765,306.66126766799516
2023-01-01,388.3017041563606,314.30277298659945,325.2756066080377
2023-01-02,392.96899453214354,314.30277298659945,325.2756066080377
2023-01-03,393.1446261700053,314.30277298659945,325.2756066080377
2023-01-04,390.19479736453115,314.30277298659945,325.2756066080377
2023-01-05,393.649680878518,314.30277298659945,325.2756066080377
2023-01-06,404.0599965638017,314.30277298659945,325.2756066080377
2023-01-07,399.20901472743645,314.30277298659945,325.2756066080377
2023-01-08,398.29949912667917,314.30277298659945,325.2756066080377
2023-01-09,405.76809477465036,314.30277298659945,325.2756066080377
2023-01-10,406.7981338597531,314.30277298659945,325.2756066080377
2023-01-11,402.7071211341056,314.30277298659945,325.2756066080377
2023-01-12,400.8311960359753,314.30277298659945,325.2756066080377
2023-01-13,402.0425759474258,314.30277298659945,325.2756066080377
2023-01-14,400.1052337565091,314.30277298659945,325.2756066080377
2023-01-15,402.56366699331306,314.30277298659945,325.2756066080377
2023-01-16,402.29977230060933,314.30277298659945,325.2756066080377
2023-01-17,412.101360290277,314.30277298659945,325.2756066080377
2023-01-18,411.26567763379114,314.30277298659945,325.2756066080377
2023-01-19,408.41078675884023,314.30277298659945,325.2756066080377
2023-01-20,412.03740116676784,314.30277298659945,325.2756066080377
2023-01-21,414.6747228725095,314.30277298659945,325.2756066080377
2023-01-22,413.8174460966725,314.30277298659945,325.2756066080377
2023-01-23,411.1128959992838,314.30277298659945,325.2756066080377
2023-01-24,415.74359382652364,314.30277298659945,325.2756066080377
2023-01-25,417.0272321576719,314.30277298659945,325.2756066080377
2023-01-26,417.54889334583606,314.30277298659945,325.2756066080377
2023-01-27,417.3861855618854,314.30277298659945,325.2756066080377
2023-01-28,414.12695533053505,314.30277298659945,325.2756066080377
2023-01-29,414.678631770713,314.30277298659945,325.2756066080377
2023-01-30,413.5477675771789,314.30277298659945,325.2756066080377
2023-01-31,416.7836088936942,314.30277298659945,325.2756066080377
2023-02-01,415.9432496389496,337.42110350840613,342.74290669967917
2023-02-02,418.73999174415087,337.42110350840613,342.74290669967917
2023-02-03,424.35291967562864,337.42110350840613,342.74290669967917
2023-02-04,428.0395073828804,337.42110350840613,342.74290669967917
2023-02-05,426.8793838724295,337.42110350840613,342.74290669967917
2023-02-06,426.3067550340888,337.42110350840613,342.74290669967917
2023-02-07,428.2960836500283,337.42110350840613,342.74290669967917
2023-02-08,426.53393008799424,337.42110350840613,342.74290669967917
2023-02-09,426.96711479586094,337.42110350840613,342.74290669967917
2023-02-10,429.9963346385482,337.42110350840613,342.74290669967917
2023-02-11,435.5063683966541,337.42110350840613,342.74290669967917
2023-02-12,434.4278630557243,337.42110350840613,342.74290669967917
2023-02-13,434.0443059804874,337.42110350840613,342.74290669967917
2023-02-14,432.6772902934744,337.42110350840613,342.74290669967917
2023-02-15,439.149624944653,337.42110350840613,342.74290669967917
2023-02-16,439.338581034164,337.42110350840613,342.74290669967917
2023-02-17,445.96927653370153,337.42110350840613,342.74290669967917
2023-02-18,435.27761066525477,337.42110350840613,342.74290669967917
2023-02-19,447.6910854867536,337.42110350840613,342.74290669967917
2023-02-20,441.34776269131527,337.42110350840613,342.74290669967917
2023-02-21,445.1672304771891,337.42110350840613,342.74290669967917
2023-02-22,452.8599484284447,337.42110350840613,342.74290669967917
2023-02-23,445.0919635664774,337.42110350840613,342.74290669967917
2023-02-24,446.32217890099514,337.42110350840613,342.74290669967917
2023-02-25,444.08269953283616,337.42110350840613,342.74290669967917
2023-02-26,446.26273369150704,337.42110350840613,342.74290669967917
2023-02-27,443.71577071847116,337.42110350840613,342.74290669967917
2023-02-28,447.0479880493267,337.42110350840613,342.74290669967917
2023-03-01,446.885631004779,350.3686574802403,356.34980009409435
2023-03-02,447.5067483900463,350.3686574802403,356.34980009409435
2023-03-03,440.29510362038843,350.3686574802403,356.34980009409435
2023-03-04,443.78183210010127,350.3686574802403,356.34980009409435
2023-03-05,447.74918882197244,350.3686574802403,356.34980009409435
2023-03-06,445.1600136279072,350.3686574802403,356.34980009409435
2023-03-07,446.3713500977161,350.3686574802403,356.34980009409435
2023-03-08,444.55866354800673,350.3686574802403,356.34980009409435
2023-03-09,442.023675299429,350.3686574802403,356.34980009409435
2023-03-10,445.7425751869778,350.3686574802403,356.34980009409435
2023-03-11,444.2262366417025,350.3686574802403,356.34980009409435
2023-03-12,442.4088865521703,350.3686574802403,356.34980009409435
2023-03-13,433.0131308771171,350.3686574802403,356.34980009409435
2023-03-14,435.00630378772314,350.3686574802403,356.34980009409435
2023-03-15,439.51159378968725,350.3686574802403,356.34980009409435
2023-03-16,444.5979387782913,350.3686574802403,356.34980009409435
2023-03-17,449.82664849881473,350.3686574802403,356.34980009409435
2023-03-18,453.15924692550215,350.3686574802403,356.34980009409435
2023-03-19,455.0691336666942,350.3686574802403,356.34980009409435
2023-03-20,445.76732476193735,350.3686574802403,356.34980009409435
2023-03-21,435.4069794133248,350.3686574802403,356.34980009409435
2023-03-22,441.81176119476726,350.3686574802403,356.34980009409435
2023-03-23,448.26570736960497,350.3686574802403,356.34980009409435
